Time,Dist,Curv,PathX,PathY,Speed,PathHeading,LatGap,YawDev,LongAcc,LatAcc,SideSlip,Vx,Vy,YawVel,SlipAngleFront,SlipAngleRear,LatForceFront,LatForceRear,LongForceFront,LongForceRear,VertForceFront,VertForceRear,Steer,Throttle,Brake,Gear,Clutch
sec,m,1/m,m,m,m/s,rad,m,deg,g,g,deg,m/s,m/s,rad/s,deg,deg,N,N,N,N,N,N,deg,%,N,#,0-1
33.35,578.5191,0.0,-65.8312,132.7508,19.1476,-2.374,-1,-1,-1,-1,0.0197,19.1439,0.3774,0.1818,0.622,0.622,5925.9755,-1073.9283,0.0,0.0,3676.1634,3368.2246,0.6283,0.0,0.0,0,0
33.4,579.4635,0.0,-66.4821,132.0665,18.8883,-2.356,-1,-1,-1,-1,0.0248,18.8825,0.4688,0.3592,0.5963,0.5963,5921.6908,-1155.5796,0.0,0.0,3673.5054,3362.0,0.6283,0.0,0.0,0,0
33.45,580.4076,0.0,-67.153,131.4022,18.8821,-2.3478,-1,-1,-1,-1,-0.0133,18.8804,-0.2519,0.1653,-0.0494,-0.0494,-5904.5971,676.9028,0.0,0.0,3670.9092,3355.9199,0.0,0.0,0.0,0,0
33.5,581.351,0.0,-67.8154,130.7305,18.868,-2.3451,-1,-1,-1,-1,-0.0041,18.8678,-0.0766,0.0528,0.002,0.002,610.0876,3929.7432,0.0,0.0,3670.8474,3355.7753,0.0,0.0,0.0,0,0
33.55,582.2939,0.0,-68.4745,130.0563,18.8571,-2.3449,-1,-1,-1,-1,0.0,18.8571,0.0003,0.0038,0.0004,0.0004,135.7729,1600.262,0.0,0.0,3670.7074,3355.4474,0.0,0.0,0.0,0,0
33.6,583.2237,0.0,-69.1071,129.3749,18.5961,-2.3379,-1,-1,-1,-1,0.0189,18.5928,0.3506,0.1407,0.628,0.628,5917.007,61.2087,0.0,0.0,3670.5999,3355.1956,0.6283,0.0,0.0,0,0
33.65,584.1406,0.0,-69.7155,128.689,18.3372,-2.3214,-1,-1,-1,-1,0.025,18.3314,0.4585,0.3298,0.5997,0.5997,5912.859,-1513.1828,0.0,0.0,3668.0266,3349.1695,0.6283,0.0,0.0,0,0
33.7,585.0571,0.0,-70.3449,128.0227,18.3308,-2.314,-1,-1,-1,-1,-0.0136,18.3291,-0.2498,0.1479,-0.0482,-0.0482,-5889.3802,326.9059,0.0,0.0,3665.5091,3343.2739,0.0,0.0,0.0,0,0
33.75,585.9604,0.0,-70.9416,127.3446,18.0655,-2.3061,-1,-1,-1,-1,0.0136,18.0639,0.2452,0.1589,0.6315,0.6315,5908.7017,3858.2141,0.0,0.0,3665.4477,3343.1301,0.6283,0.0,0.0,0,0
33.8,586.8508,0.0,-71.5121,126.6609,17.8084,-2.291,-1,-1,-1,-1,0.0248,17.8029,0.4409,0.3019,0.6034,0.6034,5904.605,-129.1191,0.0,0.0,3662.9063,3337.1785,0.6283,0.0,0.0,0,0
33.85,587.7285,0.0,-72.0561,125.972,17.5549,-2.269,-1,-1,-1,-1,0.0299,17.5471,0.5246,0.4387,0.5817,0.5817,5900.6901,54.6985,0.0,0.0,3660.4777,3331.4912,0.6283,0.0,0.0,0,0
33.9,588.5939,0.0,-72.5712,125.2767,17.3065,-2.2425,-1,-1,-1,-1,0.034,17.2965,0.5891,0.5313,0.5662,0.5662,5896.887,1387.0162,0.0,0.0,3658.1185,3325.9663,0.6283,0.0,0.0,0,0
33.95,589.447,0.0,-73.0562,124.5749,17.0622,-2.2125,-1,-1,-1,-1,0.037,17.0505,0.6309,0.6002,0.5547,0.5547,5893.2131,2100.1231,0.0,0.0,3655.8394,3320.629,0.6283,0.0,0.0,0,0
34.0,590.3,0.0,-73.5598,123.8864,17.0613,-2.1954,-1,-1,-1,-1,-0.0069,17.0609,-0.1181,0.3418,-0.0823,-0.0823,-5889.6496,2638.0012,0.0,0.0,3653.6288,3315.4521,0.0,0.0,0.0,0,0
34.05,591.14,0.0,-74.0284,123.1892,16.7999,-2.179,-1,-1,-1,-1,0.0164,16.7976,0.276,0.3268,0.6093,0.6093,5889.6367,4627.9431,0.0,0.0,3653.6208,3315.4334,0.6283,0.0,0.0,0,0
34.1,591.9675,0.0,-74.4663,122.4871,16.5493,-2.1595,-1,-1,-1,-1,0.031,16.5413,0.5137,0.3904,0.5868,0.5868,5885.8808,2255.7784,0.0,0.0,3651.2908,3309.977,0.6283,0.0,0.0,0,0
34.15,592.7826,0.0,-74.8763,121.7827,16.3018,-2.1344,-1,-1,-1,-1,0.0365,16.2909,0.5952,0.5027,0.5668,0.5668,5882.3346,780.5754,0.0,0.0,3649.0909,3304.8252,0.6283,0.0,0.0,0,0
34.2,593.5855,0.0,-75.2566,121.0754,16.0593,-2.1052,-1,-1,-1,-1,0.0411,16.0458,0.6592,0.5835,0.552,0.552,5878.8845,1731.7897,0.0,0.0,3646.9507,3299.8131,0.6283,0.0,0.0,0,0
34.25,594.3884,0.0,-75.6568,120.3795,16.0576,-2.0884,-1,-1,-1,-1,-0.0044,16.0575,-0.0702,0.3368,-0.0879,-0.0879,-5875.5558,2295.4418,0.0,0.0,3644.8857,3294.9773,0.0,0.0,0.0,0,0
34.3,595.191,0.0,-76.0671,119.6896,16.0524,-2.0858,-1,-1,-1,-1,-0.0216,16.0487,-0.3465,0.0518,-0.0227,-0.0227,-4628.6217,4548.0243,0.0,0.0,3644.8711,3294.943,0.0,0.0,0.0,0,0
34.35,595.9806,0.0,-76.4432,118.9955,15.79,-2.0828,-1,-1,-1,-1,0.0155,15.7881,0.2443,0.0603,0.6457,0.6457,5875.4616,3908.648,0.0,0.0,3644.8273,3294.8405,0.6283,0.0,0.0,0,0
34.4,596.7573,0.0,-76.7969,118.3039,15.5349,-2.0697,-1,-1,-1,-1,0.0262,15.5296,0.4068,0.2603,0.6079,0.6079,5871.9162,-1871.8922,0.0,0.0,3642.6279,3289.6898,0.6283,0.0,0.0,0,0
34.45,597.5338,0.0,-77.1758,117.6261,15.5297,-2.0647,-1,-1,-1,-1,-0.0158,15.5278,-0.2453,0.1009,-0.0478,-0.0478,-5848.6782,-316.0235,0.0,0.0,3640.5246,3284.7642,0.0,0.0,0.0,0,0
34.5,598.3098,0.0,-77.538,116.9399,15.5198,-2.063,-1,-1,-1,-1,0.0066,15.5195,0.1026,0.0331,0.0074,0.0074,2021.8914,3817.8446,0.0,0.0,3640.4821,3284.6648,0.0,0.0,0.0,0,0
34.55,599.073,0.0,-77.8756,116.2553,15.2653,-2.0533,-1,-1,-1,-1,0.0243,15.2608,0.3707,0.1949,0.6189,0.6189,5868.3264,-722.0682,0.0,0.0,3640.401,3284.4748,0.6283,0.0,0.0,0,0
34.6,599.8237,0.0,-78.1896,115.5735,15.0138,-2.0348,-1,-1,-1,-1,0.0325,15.0059,0.4876,0.3693,0.5875,0.5875,5865.0016,-1105.4995,0.0,0.0,3638.3385,3279.6447,0.6283,0.0,0.0,0,0
34.65,600.5622,0.0,-78.4761,114.8928,14.7696,-2.0108,-1,-1,-1,-1,0.0416,14.7568,0.6143,0.4808,0.5641,0.5641,5861.771,789.8803,0.0,0.0,3636.3344,3274.9514,0.6283,0.0,0.0,0,0
34.7,601.3005,0.0,-78.7849,114.2223,14.7653,-1.9974,-1,-1,-1,-1,-0.005,14.7651,-0.0743,0.2682,-0.0836,-0.0836,-5858.6842,1285.3011,0.0,0.0,3634.4195,3270.467,0.0,0.0,0.0,0,0
34.75,602.0385,0.0,-79.1017,113.5557,14.7599,-1.9971,-1,-1,-1,-1,-0.0173,14.7577,-0.2552,0.0067,-0.0185,-0.0185,-4082.6156,4315.6787,0.0,0.0,3634.3865,3270.3898,0.0,0.0,0.0,0,0
34.8,602.7636,0.0,-79.386,112.8886,14.5031,-1.9948,-1,-1,-1,-1,0.0211,14.4999,0.3066,0.0441,0.645,0.645,5858.5636,3024.0959,0.0,0.0,3634.3446,3270.2918,0.6283,0.0,0.0,0,0
34.85,603.4761,0.0,-79.6511,112.2273,14.2491,-1.981,-1,-1,-1,-1,0.0289,14.2432,0.4116,0.2764,0.6032,0.6032,5855.3748,-2859.3809,0.0,0.0,3632.3665,3265.6593,0.6283,0.0,0.0,0,0
34.9,604.1762,0.0,-79.891,111.5696,14.0028,-1.9602,-1,-1,-1,-1,0.0397,13.9918,0.556,0.4159,0.5744,0.5744,5852.2757,-60.9056,0.0,0.0,3630.444,3261.1571,0.6283,0.0,0.0,0,0
34.95,604.8644,0.0,-80.1038,110.9151,13.7631,-1.934,-1,-1,-1,-1,0.0489,13.7466,0.6724,0.5252,0.5503,0.5503,5849.3234,848.4843,0.0,0.0,3628.6125,3256.8682,0.6283,0.0,0.0,0,0
35.0,605.5409,0.0,-80.2881,110.2642,13.5294,-1.9033,-1,-1,-1,-1,0.0565,13.5079,0.7635,0.614,0.5303,0.5303,5846.4985,1464.3631,0.0,0.0,3626.8601,3252.7643,0.6283,0.0,0.0,0,0
35.05,606.2059,0.0,-80.4431,109.6175,13.3017,-1.869,-1,-1,-1,-1,0.0631,13.2752,0.8384,0.6857,0.5135,0.5135,5843.793,1978.7472,0.0,0.0,3625.1818,3248.8338,0.6283,0.0,0.0,0,0
35.1,606.8709,0.0,-80.6182,108.976,13.2994,-1.8471,-1,-1,-1,-1,0.0097,13.2988,0.1292,0.4379,-0.1292,-0.1292,-5841.1998,2361.209,0.0,0.0,3623.5731,3245.0665,0.0,0.0,0.0,0,0
35.15,607.5358,0.0,-80.8079,108.3387,13.2987,-1.8414,-1,-1,-1,-1,-0.0185,13.2964,-0.2464,0.1132,-0.0522,-0.0522,-5839.4099,4683.7655,0.0,0.0,3623.5571,3245.0292,0.0,0.0,0.0,0,0
35.2,608.188,0.0,-80.9626,107.7051,13.0434,-1.8359,-1,-1,-1,-1,0.0256,13.0392,0.3335,0.1097,0.6358,0.6358,5841.166,4249.6095,0.0,0.0,3623.5521,3245.0174,0.6283,0.0,0.0,0,0
35.25,608.8415,0.0,-81.1025,107.0668,13.0694,-1.8197,-1,-1,-1,-1,0.0331,13.0622,0.4331,0.3256,0.5919,0.5919,5838.3132,-2379.1406,0.0,3791.0,3621.7824,3240.8731,0.6283,1.0,0.0,0,0
35.3,609.5086,0.0,-81.2699,106.421,13.3418,-1.8131,-1,-1,-1,-1,-0.0113,13.341,-0.1509,0.1312,-0.0653,-0.0653,-5838.601,752.1105,0.0,3791.0,3621.9609,3241.2911,0.0,1.0,0.0,0,0
35.35,610.1878,0.0,-81.4326,105.7615,13.5855,-1.8135,-1,-1,-1,-1,0.0008,13.5855,0.0105,-0.0084,-0.0014,-0.0014,-428.4811,3838.0048,0.0,3435.4309,3623.8548,3245.7262,0.0,1.0,0.0,0,0
35.4,610.8807,0.0,-81.5995,105.0891,13.8568,-1.8133,-1,-1,-1,-1,-0.0007,13.8568,-0.0095,0.0038,0.0,0.0,8.0535,-359.9692,0.0,3791.0,3625.582,3249.7711,0.0,1.0,0.0,0,0
35.45,611.5871,0.0,-81.7686,104.4032,14.1279,-1.8134,-1,-1,-1,-1,0.0009,14.1279,0.0126,-0.001,0.0003,0.0003,103.6474,234.462,0.0,3791.0,3627.5416,3254.3601,0.0,1.0,0.0,0,0
35.5,612.307,0.0,-81.9425,103.7046,14.3987,-1.8134,-1,-1,-1,-1,-0.0014,14.3987,-0.0204,-0.001,-0.0008,-0.0008,-246.3992,-214.4166,0.0,3791.0,3629.5383,3259.0362,0.0,1.0,0.0,0,0
35.55,613.0405,0.0,-82.117,102.9922,14.6694,-1.8133,-1,-1,-1,-1,0.0023,14.6693,0.0344,0.003,0.0015,0.0015,458.8954,281.3996,0.0,3791.0,3631.5721,3263.799,0.0,1.0,0.0,0,0
35.6,613.7875,0.0,-82.2993,102.2678,14.9398,-1.8135,-1,-1,-1,-1,-0.0038,14.9397,-0.0564,-0.0052,-0.0026,-0.0026,-777.8976,-435.7906,0.0,3791.0,3633.6429,3268.6485,0.0,1.0,0.0,0,0
35.65,614.5356,0.0,-82.4584,101.5368,14.9624,-1.8081,-1,-1,-1,-1,0.023,14.9584,0.3434,0.1099,0.6325,0.6325,5860.8303,681.9658,0.0,3791.0,3635.7508,3273.5849,0.6283,1.0,0.0,0,0
35.7,615.2973,0.0,-82.6508,100.7998,15.2333,-1.8067,-1,-1,-1,-1,-0.0195,15.2304,-0.2969,0.0264,-0.0324,-0.0324,-5417.7404,-2228.558,0.0,3791.0,3635.9283,3274.0005,0.0,1.0,0.0,0,0
35.75,616.0723,0.0,-82.8202,100.0435,15.5016,-1.8055,-1,-1,-1,-1,0.0144,15.4999,0.2231,0.0243,0.0173,0.0173,3909.3061,3490.4131,0.0,3791.0,3638.082,3279.0442,0.0,1.0,0.0,0,0
35.8,616.8609,0.0,-83.0154,99.2795,15.7716,-1.8061,-1,-1,-1,-1,-0.0148,15.7699,-0.2341,-0.0119,-0.0164,-0.0164,-3782.0602,-2223.8201,0.0,3791.0,3640.2519,3284.1256,0.0,1.0,0.0,0,0
35.85,617.663,0.0,-83.191,98.4969,16.041,-1.8054,-1,-1,-1,-1,0.014,16.0394,0.2245,0.0134,0.0158,0.0158,3686.9067,2468.3685,0.0,3791.0,3642.4749,3289.3316,0.0,1.0,0.0,0,0
35.9,618.4785,0.0,-83.3916,97.7064,16.3101,-1.8061,-1,-1,-1,-1,-0.0133,16.3087,-0.2164,-0.013,-0.0151,-0.0151,-3565.9995,-2326.9914,0.0,3791.0,3644.7306,3294.614,0.0,1.0,0.0,0,0
35.95,619.3074,0.0,-83.5742,96.8978,16.579,-1.8054,-1,-1,-1,-1,0.0125,16.5777,0.2074,0.0129,0.0143,0.0143,3433.6638,2227.5767,0.0,3791.0,3647.0227,3299.9816,0.0,1.0,0.0,0,0
36.0,620.1498,0.0,-83.7802,96.081,16.8477,-1.8061,-1,-1,-1,-1,-0.0118,16.8465,-0.1983,-0.0127,-0.0135,-0.0135,-3294.9145,-2116.7613,0.0,3791.0,3649.3505,3305.4331,0.0,1.0,0.0,0,0
36.05,621.0056,0.0,-83.97,95.2465,17.116,-1.8055,-1,-1,-1,-1,0.011,17.115,0.189,0.0124,0.0127,0.0127,3152.4052,2006.4991,0.0,3791.0,3651.7142,3310.9683,0.0,1.0,0.0,0,0
36.1,621.8748,0.0,-84.1813,94.4034,17.3841,-1.8061,-1,-1,-1,-1,-0.0103,17.3832,-0.1796,-0.0121,-0.012,-0.012,-3007.2142,-1896.275,0.0,3791.0,3654.1134,3316.587,0.0,1.0,0.0,0,0
36.15,622.7574,0.0,-84.3783,93.5431,17.652,-1.8055,-1,-1,-1,-1,0.0096,17.6512,0.1701,0.0118,0.0112,0.0112,2860.0004,1786.8219,0.0,3791.0,3656.5481,3322.2886,0.0,1.0,0.0,0,0
36.2,623.6534,0.0,-84.5949,92.6737,17.9195,-1.806,-1,-1,-1,-1,-0.009,17.9188,-0.1607,-0.0114,-0.0105,-0.0105,-2711.2513,-1678.4483,0.0,3791.0,3659.0181,3328.0729,0.0,1.0,0.0,0,0
36.25,624.5502,0.0,-84.7854,91.7974,17.9357,-1.8023,-1,-1,-1,-1,0.0174,17.9329,0.3128,0.0752,0.6381,0.6381,5902.3754,1571.4326,0.0,3791.0,3661.5232,3333.9396,0.6283,1.0,0.0,0,0
36.3,625.4479,0.0,-84.9574,90.9163,17.9535,-1.7881,-1,-1,-1,-1,0.0245,17.9481,0.4404,0.2835,0.6055,0.6055,5902.6209,-2102.4028,0.0,3791.0,3661.6755,3334.2962,0.6283,1.0,0.0,0,0
36.35,626.3466,0.0,-85.1069,90.0301,17.9757,-1.7666,-1,-1,-1,-1,0.0287,17.9683,0.5151,0.431,0.5834,0.5834,5902.8929,-266.673,0.0,3791.0,3661.8442,3334.6913,0.6283,1.0,0.0,0,0
36.4,627.2468,0.0,-85.2303,89.1384,18.0025,-1.7403,-1,-1,-1,-1,0.0319,17.9934,0.5742,0.5253,0.5687,0.5687,5903.2314,1339.0651,0.0,3791.0,3662.0542,3335.183,0.6283,1.0,0.0,0,0
36.45,628.1606,0.0,-85.3804,88.237,18.2765,-1.726,-1,-1,-1,-1,-0.0097,18.2756,-0.177,0.2848,-0.0696,-0.0696,-5903.6408,2086.7557,0.0,3791.0,3662.3082,3335.7778,0.0,1.0,0.0,0,0
36.5,629.0846,0.0,-85.5359,87.3262,18.4798,-1.7231,-1,-1,-1,-1,-0.0169,18.4772,-0.312,0.0598,-0.0105,-0.0105,-2704.4154,4420.6468,0.0,2930.2018,3664.9244,3341.9046,0.0,1.0,0.0,0,0
36.55,630.0217,0.0,-85.6706,86.3988,18.7433,-1.7212,-1,-1,-1,-1,0.0062,18.7429,0.1159,0.0362,0.0127,0.0127,3147.4911,3472.6949,0.0,3791.0,3666.8915,3346.5112,0.0,1.0,0.0,0,0
36.6,630.9722,0.0,-85.8203,85.4601,19.01,-1.7216,-1,-1,-1,-1,-0.0073,19.0095,-0.1383,-0.0081,-0.0087,-0.0087,-2320.469,-697.7335,0.0,3791.0,3669.4729,3352.5564,0.0,1.0,0.0,0,0
36.65,631.936,0.0,-85.9587,84.5063,19.276,-1.7212,-1,-1,-1,-1,0.0063,19.2757,0.1214,0.0096,0.0078,0.0078,2124.6494,1328.3966,0.0,3791.0,3672.1236,3358.764,0.0,1.0,0.0,0,0
36.7,632.9131,0.0,-86.1109,83.5412,19.5418,-1.7216,-1,-1,-1,-1,-0.0056,19.5415,-0.1101,-0.0087,-0.0069,-0.0069,-1916.4243,-1127.8244,0.0,3791.0,3674.8045,3365.0423,0.0,1.0,0.0,0,0
36.75,633.9035,0.0,-86.2544,82.5612,19.8073,-1.7212,-1,-1,-1,-1,0.005,19.807,0.0995,0.008,0.0062,0.0062,1736.521,1018.8067,0.0,3791.0,3677.5202,3371.4018,0.0,1.0,0.0,0,0
36.8,634.9071,0.0,-86.4096,81.5697,20.0725,-1.7216,-1,-1,-1,-1,-0.0045,20.0723,-0.0897,-0.0074,-0.0055,-0.0055,-1570.2746,-912.0302,0.0,3791.0,3680.2698,3377.841,0.0,1.0,0.0,0,0
36.85,635.924,0.0,-86.558,80.5637,20.3373,-1.7212,-1,-1,-1,-1,0.004,20.3372,0.0805,0.0067,0.0049,0.0049,1414.7886,815.0554,0.0,3791.0,3683.0533,3384.3596,0.0,1.0,0.0,0,0
36.9,636.9541,0.0,-86.7162,79.5458,20.6019,-1.7215,-1,-1,-1,-1,-0.0035,20.6017,-0.0718,-0.0061,-0.0044,-0.0044,-1268.0628,-724.9851,0.0,3791.0,3685.8706,3390.9571,0.0,1.0,0.0,0,0
36.95,637.9974,0.0,-86.8695,78.5138,20.8661,-1.7213,-1,-1,-1,-1,0.0031,20.866,0.0637,0.0055,0.0039,0.0039,1129.2696,641.1172,0.0,3791.0,3688.7213,3397.6331,0.0,1.0,0.0,0,0
37.0,639.0539,0.0,-87.0308,77.4697,21.13,-1.7215,-1,-1,-1,-1,-0.0026,21.1299,-0.056,-0.0049,-0.0034,-0.0034,-998.1579,-563.0142,0.0,3791.0,3691.6055,3404.3873,0.0,1.0,0.0,0,0
37.05,640.1236,0.0,-87.1888,76.4118,21.3936,-1.7213,-1,-1,-1,-1,0.0023,21.3935,0.0488,0.0043,0.0029,0.0029,874.8158,490.4981,0.0,3791.0,3694.5228,3411.2191,0.0,1.0,0.0,0,0
37.1,641.2064,0.0,-87.3534,75.3415,21.6568,-1.7215,-1,-1,-1,-1,-0.0019,21.6568,-0.0421,-0.0037,-0.0025,-0.0025,-759.5121,-423.5189,0.0,3791.0,3697.4731,3418.1282,0.0,1.0,0.0,0,0
37.15,642.2898,0.0,-87.5423,74.2748,21.6668,-1.7293,-1,-1,-1,-1,-0.0168,21.6638,-0.3639,-0.1559,-0.6261,-0.6261,-5965.1354,362.0879,0.0,3791.0,3700.4562,3425.1142,-0.6283,1.0,0.0,0,0
37.2,643.3737,0.0,-87.7538,73.2117,21.6784,-1.7461,-1,-1,-1,-1,-0.0211,21.6736,-0.4564,-0.3373,-0.6022,-0.6022,-5965.3195,1245.7815,0.0,3791.0,3700.5704,3425.3817,-0.6283,1.0,0.0,0,0
37.25,644.4583,0.0,-87.9909,72.1533,21.6934,-1.7693,-1,-1,-1,-1,-0.0218,21.6882,-0.4727,-0.464,-0.5872,-0.5872,-5965.5321,-404.3015,0.0,3791.0,3700.7023,3425.6906,-0.6283,1.0,0.0,0,0
37.3,645.5566,0.0,-88.2038,71.0759,21.9645,-1.7808,-1,-1,-1,-1,0.0149,21.9621,0.3283,-0.2293,0.0494,0.0494,5950.785,-1870.1023,0.0,3791.0,3700.8734,3426.0914,0.0,1.0,0.0,0,0
37.35,646.666,0.0,-88.429,69.9895,22.1886,-1.7858,-1,-1,-1,-1,0.0105,22.1874,0.2331,-0.0993,-0.0015,-0.0015,-442.0877,-4310.8745,0.0,3332.5133,3703.9894,3433.3884,0.0,1.0,0.0,0,0
37.4,647.7884,0.0,-88.6693,68.8931,22.4485,-1.7878,-1,-1,-1,-1,0.0013,22.4485,0.0285,-0.0408,-0.0047,-0.0047,-1357.3493,-2955.7265,0.0,3791.0,3706.5935,3439.4869,0.0,1.0,0.0,0,0
37.45,648.9239,0.0,-88.9121,67.7839,22.7103,-1.788,-1,-1,-1,-1,0.0017,22.7103,0.0386,-0.004,0.0011,0.0011,332.1879,-820.5526,0.0,3791.0,3709.6469,3446.6374,0.0,1.0,0.0,0,0
37.5,650.0725,0.0,-89.1608,66.6625,22.9718,-1.7882,-1,-1,-1,-1,-0.0009,22.9718,-0.0202,-0.0032,-0.0015,-0.0015,-449.0799,-418.389,0.0,3791.0,3712.7595,3453.9266,0.0,1.0,0.0,0,0
37.55,651.2342,0.0,-89.4104,65.528,23.233,-1.7881,-1,-1,-1,-1,0.0008,23.233,0.0178,0.0014,0.0011,0.0011,324.0415,146.2137,0.0,3791.0,3715.9041,3461.2908,0.0,1.0,0.0,0,0
37.6,652.4089,0.0,-89.6643,64.3811,23.4939,-1.7882,-1,-1,-1,-1,-0.0006,23.4939,-0.0135,-0.0013,-0.0008,-0.0008,-260.1649,-147.3303,0.0,3791.0,3719.0808,3468.7302,0.0,1.0,0.0,0,0
37.65,653.5966,0.0,-89.9199,63.2212,23.7544,-1.7881,-1,-1,-1,-1,0.0004,23.7544,0.0104,0.001,0.0006,0.0006,199.9885,107.9416,0.0,3791.0,3722.2891,3476.2433,0.0,1.0,0.0,0,0
37.7,654.7973,0.0,-90.1792,62.0488,24.0145,-1.7881,-1,-1,-1,-1,-0.0003,24.0145,-0.0079,-0.0007,-0.0005,-0.0005,-152.2618,-82.9413,0.0,3791.0,3725.5286,3483.8298,0.0,1.0,0.0,0,0
37.75,655.9983,0.0,-90.464,60.8821,24.019,-1.7953,-1,-1,-1,-1,-0.0149,24.0164,-0.3574,-0.144,-0.628,-0.628,-6010.8246,61.7049,0.0,3791.0,3728.7994,3491.4893,-0.6283,1.0,0.0,0,0
37.8,657.1995,0.0,-90.7723,59.7211,24.025,-1.8116,-1,-1,-1,-1,-0.0187,24.0208,-0.4504,-0.3256,-0.6057,-0.6057,-6010.9168,1220.8908,0.0,3791.0,3728.8566,3491.6233,-0.6283,1.0,0.0,0,0
37.85,658.4012,0.0,-91.1065,58.5668,24.0339,-1.8345,-1,-1,-1,-1,-0.0181,24.03,-0.4339,-0.4579,-0.5921,-0.5921,-6011.039,-268.0617,0.0,3791.0,3728.9324,3491.8008,-0.6283,1.0,0.0,0,0
37.9,659.6035,0.0,-91.4689,57.4205,24.0447,-1.8613,-1,-1,-1,-1,-0.0158,24.0417,-0.379,-0.5354,-0.5856,-0.5856,-6011.2198,-1923.7237,0.0,3791.0,3729.0446,3492.0636,-0.6283,1.0,0.0,0,0
37.95,660.8193,0.0,-91.8095,56.2534,24.3164,-1.8745,-1,-1,-1,-1,0.0198,24.3116,0.4819,-0.2648,0.0445,0.0445,5940.6575,-2963.4083,0.0,3791.0,3729.1816,3492.3845,0.0,1.0,0.0,0,0
38.0,662.0444,0.0,-92.1688,55.0821,24.5021,-1.8823,-1,-1,-1,-1,0.0139,24.4997,0.3396,-0.155,-0.0057,-0.0057,-1622.1046,-4736.3227,0.0,2903.1406,3732.6396,3500.4826,0.0,1.0,0.0,0,0
38.05,663.2822,0.0,-92.546,53.9032,24.7566,-1.8862,-1,-1,-1,-1,0.0058,24.7561,0.1427,-0.0794,-0.0057,-0.0057,-1607.7474,-3691.4805,0.0,3791.0,3735.0261,3506.0714,0.0,1.0,0.0,0,0
38.1,664.5329,0.0,-92.9328,52.7138,25.0143,-1.8876,-1,-1,-1,-1,0.0024,25.0143,0.0593,-0.0275,-0.0016,-0.0016,-491.5717,-1997.6265,0.0,3791.0,3738.3258,3513.7986,0.0,1.0,0.0,0,0
38.15,665.7827,0.0,-93.3222,51.5262,24.9958,-1.888,-1,-1,-1,-1,0.0005,24.9958,0.0118,-0.0085,-0.0009,-0.0009,-291.617,-829.6182,0.0,0.0,3741.7029,3521.7074,0.0,0.0,0.0,0,0
38.2,667.0188,0.0,-93.6822,50.3437,24.7213,-1.881,-1,-1,-1,-1,0.0147,24.7186,0.3632,0.1402,0.6283,0.6283,6031.2315,-210.7293,0.0,0.0,3741.4588,3521.1356,0.6283,0.0,0.0,0,0
38.25,668.2412,0.0,-94.0148,49.1674,24.4489,-1.8648,-1,-1,-1,-1,0.0185,24.4447,0.4527,0.3239,0.6063,0.6063,6025.4412,-1274.9112,0.0,0.0,3737.8668,3512.7237,0.6283,0.0,0.0,0,0
38.3,669.4502,0.0,-94.3179,47.997,24.18,-1.8419,-1,-1,-1,-1,0.0177,24.1762,0.4285,0.458,0.5927,0.5927,6019.7576,221.8451,0.0,0.0,3734.3409,3504.4667,0.6283,0.0,0.0,0,0
38.35,670.6459,0.0,-94.5891,46.8325,23.9137,-1.8152,-1,-1,-1,-1,0.0156,23.9108,0.3724,0.5346,0.5861,0.5861,6014.2088,1951.4481,0.0,0.0,3730.8988,3496.4058,0.6283,0.0,0.0,0,0
38.4,671.8413,0.0,-94.8865,45.6746,23.9087,-1.8021,-1,-1,-1,-1,-0.0201,23.9039,-0.4808,0.2627,-0.0445,-0.0445,-5937.123,3004.7945,0.0,0.0,3727.5274,3488.5107,0.0,0.0,0.0,0,0
38.45,673.0355,0.0,-95.1672,44.5139,23.883,-1.7944,-1,-1,-1,-1,-0.0137,23.8808,-0.3264,0.1535,0.0059,0.0059,1663.0606,4753.9463,0.0,0.0,3727.4654,3488.3654,0.0,0.0,0.0,0,0
38.5,674.2286,0.0,-95.4336,43.351,23.8619,-1.7906,-1,-1,-1,-1,-0.0054,23.8615,-0.1299,0.0759,0.0054,0.0054,1523.6045,3680.6287,0.0,0.0,3727.1417,3487.6074,0.0,0.0,0.0,0,0
38.55,675.408,0.0,-95.6685,42.1952,23.5881,-1.783,-1,-1,-1,-1,0.0117,23.5865,0.2757,0.1529,0.6297,0.6297,6007.7238,1936.4741,0.0,0.0,3726.8758,3486.9847,0.6283,0.0,0.0,0,0
38.6,676.5739,0.0,-95.8759,41.0479,23.3185,-1.7675,-1,-1,-1,-1,0.0179,23.3147,0.4168,0.3089,0.6083,0.6083,6002.2125,-453.5701,0.0,0.0,3723.4569,3478.9781,0.6283,0.0,0.0,0,0
38.65,677.7393,0.0,-96.1122,39.9067,23.3075,-1.7608,-1,-1,-1,-1,-0.0141,23.3052,-0.3287,0.1334,-0.035,-0.035,-5636.4777,356.8621,0.0,0.0,3720.1274,3471.1811,0.0,0.0,0.0,0,0
38.7,678.8908,0.0,-96.3144,38.7731,23.0301,-1.7531,-1,-1,-1,-1,0.0058,23.0297,0.1335,0.1547,0.635,0.635,5996.6285,3610.0303,0.0,0.0,3719.9929,3470.866,0.6283,0.0,0.0,0,0
